x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
53593,61020,75167,83176,177789,225684,282948,609065,985264
53335,60335,73669,80250,179093,230847,291993,638825,941769
53437,59969,77675,82230,180294,243590,246765,616782,1029996
51895,59733,72272,84043,175743,229801,234868,587723,883558
50212,65932,83325,81389,190350,244402,223544,677808,1021010
50448,65055,75007,86129,189160,227267,260810,1178707,1046209
51153,111611,71979,83859,189103,254844,233938,839759,821722
51819,75747,70225,82185,185459,233625,223365,2141706,953903
52256,64659,69453,80642,186584,232343,226451,1246672,890000
51209,63855,70321,97375,188513,237076,557283,824105,908770
51762,61780,73265,95079,188931,227672,353864,604940,1355663
51433,60700,70965,83440,190024,231595,248023,587319,1002643
52536,60522,71637,82535,189051,240480,234649,472577,831268
50820,63663,72556,82340,190585,249447,226689,539772,858548
55551,63020,70884,83381,187783,230977,246149,541494,905331
53292,60484,69457,96975,186440,244198,248451,454775,1008060
59859,61236,84821,85567,185689,232094,239430,511915,944206
62670,60675,71311,84133,190055,228425,221638,497368,929410
57119,58482,73781,81672,185288,225245,238833,548166,980322
54382,60019,72512,83528,190048,227165,290237,588337,1004338
53916,59606,71757,81699,187155,226322,249506,631725,930523
54490,59698,98341,82262,188694,236345,231356,459657,970740
54793,59798,94015,80719,188141,251369,220583,507878,981999
52467,60204,76983,80138,188047,255798,227029,409709,945561
53338,59479,73350,78964,187046,231602,220733,405830,930710
52381,59928,73267,85011,187302,226822,215765,467868,996384
53447,58539,71916,116915,187382,229848,223559,454313,905627
52744,60335,71686,105044,189579,228388,208785,580041,996373
