x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
1146942,1151430,1029578,1076402,1013945,961690,1125758,1243744,1675502
1141147,1148245,1045057,1085723,1001082,960165,1125747,1320259,1563484
1142744,1148689,1032627,1088297,1013123,966711,1128695,1263753,1530633
1150646,1149959,1038634,1081977,999865,969214,1141753,1322497,1702888
1143416,1150601,1032523,1076607,1021750,965135,1099040,1263370,2851004
1143838,1147243,1036060,1088883,1022993,961989,1110817,1317761,1570900
1163539,1151104,1036158,1083849,1017147,972325,1108864,1282010,1515223
1193979,1148900,1031126,1104538,1013450,963216,1126366,1319685,1500994
1141274,1149555,1029742,1082667,1029511,962137,1088888,1258394,1774823
1133092,1151329,1035964,1102905,1018369,965243,1110347,1331802,2886360
1141811,1154119,1029716,1078117,999342,964268,1108686,1247772,1608733
1142920,1152308,1036307,1088762,1023408,953293,1138776,1311372,1581875
1142184,1149703,1038557,1099452,1008403,971901,1125380,1256061,1515175
1140928,1156748,1046707,1089242,1011108,958150,1117073,1298727,1690950
1138080,1148438,1036888,1088860,1012413,953091,1109176,1237480,2779546
1139520,1154669,1025749,1091325,1013217,961172,1079905,1295245,1828980
1144101,1151045,1042324,1093104,1017595,957954,1113463,1261265,1698951
1144411,1159733,1028241,1081068,1003415,977396,1128855,1294926,1568826
1142377,1151149,1029746,1085668,1011348,960796,1118175,1456682,1682548
1145879,1155174,1035024,1087313,1022641,950637,1105624,1329522,2897374
1148414,1152053,1038916,1087093,1024988,966779,1129230,1221259,1705919
1140654,1153304,1045318,1087571,1006214,958022,1145933,1238732,1583618
1145943,1151613,1038557,1084788,1016060,974736,1133743,1249899,1550349
1144560,1161117,1030697,1086885,1000815,949098,1097588,1279005,1812746
1142297,1148768,1023308,1082770,1010628,974882,1130974,1234735,3877447
1142121,1152657,1029491,1087377,1026670,947198,1122522,1333103,2115116
1146987,1149856,1036855,1100533,1007162,959353,1099897,1274630,2027410
1141210,1152407,1034817,1087929,1003831,967847,1143301,1335018,1759523
1139567,1151264,1036607,1081510,1010194,964089,1110188,1226621,1849651
1140008,1151716,1029508,1079350,1015951,934325,1066448,1320959,2776286
1141254,1152988,1028434,1078587,1032104,966934,1130950,1238819,1581195
1140636,1153076,1046647,1087980,1015412,967244,1110847,1305143,1836480
1143727,1151310,1025008,1077221,1004750,965705,1131969,1243247,1599372
1143779,1154992,1042352,1099844,1010725,977993,1104210,1306833,2080240
1143017,1150402,1033817,1086807,1013106,942850,1088675,1266316,2948235
1141929,1151831,1032889,1084353,1002257,956570,1098019,1289073,2217837
1141670,1148616,1042368,1078269,1005604,962580,1132992,1260367,2483227
1139260,1155512,1026109,1083784,1007892,956653,1105748,1307337,2207550
1141102,1151095,1042268,1081715,1008730,948735,1092573,1243749,2299558
1146349,1153154,1053413,1078612,1024984,973657,1082917,1297978,3743296
1140982,1148000,1033284,1086361,1029623,963828,1119143,1234354,1931276
1142913,1153208,1043969,1077926,1018777,971691,1096911,1312323,1674500
1144197,1157190,1036746,1078726,1023134,959062,1115696,1229994,1734802
1148671,1152404,1041658,1089876,1027581,968604,1102945,1468106,2458586
1142915,1156085,1033623,1070884,1007931,963502,1380112,1315360,4358104
1143772,1150967,1037054,1108855,1020842,955721,1088122,1268565,3216204
1146737,1154640,1028059,1077757,1007947,960208,1007178,1231217,2633356
1141031,1152495,1046040,1084165,1035132,957962,1023622,1274947,1942157
1142659,1156551,1036940,1087529,1002861,962018,1015870,1297481,2796643
1149607,1154161,1034694,1083071,1010796,958467,1003056,1252036,1603871
1142406,1148598,1030304,1074894,1005795,963501,1020649,1298036,2080790
1142958,1152871,1047890,1101220,1009300,969285,1019583,1265152,1546835
1146180,1150498,1039856,1072683,1003693,966155,999019,1313948,1736182
1143150,1152184,1044017,1076723,1020320,957569,1008394,1275182,2750762
1140261,1150612,1024687,1085268,1022525,957420,1012023,1268284,1561560
1144177,1150739,1027759,1076514,1007281,940093,1006310,1305737,1844371
1143825,1149885,1024238,1070803,1007721,963068,1002939,1261219,1663999
1141210,1152602,1036500,1080744,1004498,963047,990770,1309306,1685098
1142484,1152728,1020345,1091058,1010332,964885,1012814,1274276,2978090
1140075,1152019,1027349,1081125,1016985,957348,1037541,1252515,2479471
1143180,1149830,1042895,1084865,1011383,956556,1046075,1309237,2309556
1140373,1149953,1037893,1088367,1013171,953258,1073558,1243702,1968285
1141042,1149945,1039722,1073749,1004907,979248,1072283,1326475,2015970
1141108,1150220,1042552,1075853,1020778,966088,1086324,1251464,3474374
1141924,1149841,1044421,1074807,1025122,957074,1199248,1246668,2679421
1143502,1152364,1049297,1103316,1025945,959214,1107894,1328210,2166710
1149208,1149217,1048769,1091667,1010068,965380,1068454,1262281,2038928
1139953,1149845,1039133,1076578,997785,979881,1108189,1313267,2703035
1201238,1150601,1046247,1083332,1013628,976055,1102192,1522873,3842767
1150060,1160850,1037657,1086558,1021433,971995,1074643,1270195,2533996
1143210,1152333,1031653,1071635,1010904,957359,1069020,1279228,2118612
1143578,1154979,1033198,1089932,1015584,953438,1107507,1250196,2100471
1144891,1152202,1033386,1075940,1013458,961792,1061140,1264653,1844901
1142679,1154115,1044286,1080279,1004586,951074,1110975,1234205,2913968
1141245,1151411,1025182,1090867,1006074,959045,1149374,1281018,1666474
1140475,1155625,1027897,1081109,1001863,973255,1121850,1238714,1572765
1145082,1150933,1027872,1079904,1017919,945929,1129861,1291484,1666847
1143446,1150071,1030488,1081633,1008245,959681,1106534,1287670,1599750
1143892,1154489,1028727,1072620,1005999,960934,1111362,1301751,2787749
1142837,1152060,1041656,1088443,1020123,966613,1084469,1235253,1868640
1140604,1150248,1047417,1067020,1024270,963722,1083276,1302962,1664442
1143661,1149984,1034321,1080805,1021449,962100,1063469,1237201,1569171
1141164,1151165,1037844,1074126,999467,966990,1070958,1304655,1710271
1149918,1152679,1031490,1084186,1019658,980030,1104156,1237293,2790393
1143273,1151430,1036874,1086020,1019232,954446,1102892,1307986,1597505
1145449,1156206,1034884,1076517,1014957,959248,1102688,1234171,1558081
1145627,1152319,1043315,1080935,1011426,977690,1107515,1298887,1510900
1142335,1154547,1030212,1075538,1011551,961393,1089949,1239630,1830703
1139972,1148463,1038923,1079389,1006729,965497,1082616,1299181,2793374
1145748,1154040,1024698,1103091,1003823,966567,1071752,1257809,1635582
1143064,1151669,1021453,1077913,1022382,972723,1104782,1309228,1585115
1143427,1154689,1042304,1072009,1014291,964779,1103970,1253758,1566693
1148427,1152711,1036224,1067330,1005597,960157,1123451,1295619,1869401
1141814,1152110,1041760,1076928,1007100,944703,1112060,1513699,3446556
1141535,1146265,1035519,1095330,1028408,970183,1115700,1349233,1999041
1141795,1151942,1035084,1074448,998973,951720,1093292,1270849,1880958
1143985,1156217,1024451,1076906,1010198,970924,1198720,1243368,1642754
1139164,1153413,1034528,1080638,1017766,960806,1113781,1271122,1714170
1140975,1155418,1040265,1077251,1022337,949944,1103188,1237594,2839947
1143890,1155081,1040114,1077028,1009112,960071,1059548,1285322,1717506
1137223,1156223,1029085,1070456,1020042,978533,1131364,1245504,1610792
1143658,1153159,1028570,1080341,1021012,963348,1073154,1334745,1505649
1141881,1153648,1042358,1081469,1007438,968135,1056520,1256422,1662129
1141535,1149540,1031915,1080666,1009883,974259,1087488,1292314,2781194
1140438,1150281,1030009,1092477,1005300,960077,1092627,1268502,1767924
1143173,1149104,1030609,1079342,1008071,960407,1120772,1276011,2386372
1141961,1149062,1033520,1069041,1008989,949283,1131564,1242076,1535641
1141007,1149089,1047164,1092791,1016894,947150,1101854,1287470,1648792
1142184,1202291,1029786,1077112,1011190,953000,1139493,1252229,2778609
1147966,1148986,1030362,1077037,1009530,967965,1092392,1271355,1561528
1142997,1148595,1028520,1091940,1012662,967623,1091534,1240451,1608139
1146413,1149503,1032854,1095727,1018705,964731,1131748,1291003,1708431
1147024,1148921,1033992,1072106,1012533,966222,1322185,1259544,2975646
1140946,1146753,1051358,1091834,1008212,957533,1141130,1286642,1556505
1141396,1148775,1038703,1071335,1011768,959799,1135253,1255886,1589392
1146313,1150561,1042276,1078942,1013987,972944,1135075,1305757,1577245
1141347,1148225,1045005,1071263,1007725,969885,1093744,1250080,1621358
1145338,1154036,1031729,1076709,1010873,962640,1150344,1289225,2710279
1147871,1149746,1045076,1083006,1014255,949150,1092587,1233794,1483815
1143002,1152418,1028632,1082742,1020633,965896,1135632,1305375,1840961
1142565,1150953,1031396,1091630,1016086,954223,1115838,1510483,1609676
1139427,1153223,1044015,1076709,1021280,967430,1118252,1292700,1705403
1143327,1148054,1024325,1075888,1011452,962303,1143464,1248158,3041559
1143639,1152856,1044464,1075359,1007691,942494,1086514,1220756,1631067
1141464,1151314,1056373,1074494,1007489,967906,1169993,1305612,1567373
1141547,1155893,1029064,1084918,996683,959135,1139608,1257759,1572699
1143184,1152187,1038084,1070099,1022649,954179,1120666,1339115,1623851
1142814,1153875,1030956,1075944,1006379,977888,1112048,1249967,3141455
1138520,1149996,1030609,1067805,1014973,955427,1129831,1326664,1590485
1141630,1152945,1023710,1086606,1009450,967417,1137993,1260919,1578153
1143445,1150551,1046766,1070671,1017952,954651,1138075,1301207,1528480
1141915,1149434,1031762,1092240,1021524,964136,1112301,1258965,1643524
1142754,1144621,1039131,1076760,1004653,949991,1124720,1312745,2785191
1139240,1151111,1022338,1069635,1012336,967565,1107473,1278107,1646134
1143894,1150336,1023156,1079460,1025187,958553,1114764,1342880,1528220
1148731,1151159,1030937,1078626,1007530,954752,1558888,1276213,1466974
1141968,1147443,1035845,1092497,1007857,961946,1107920,1279795,1805217
1144140,1149517,1026055,1076842,1022207,974629,1121570,1250318,2905231
1149112,1149515,1028106,1071834,1007800,968268,1123252,1295745,1587072
1140262,1157883,1038462,1076768,1026691,977055,1094357,1248035,1587501
1142127,1152438,1025560,1073371,1014870,982278,1123080,1303230,1620714
1143822,1150000,1035636,1075973,1020062,962395,1130869,1245097,1632871
1143321,1145055,1029247,1083643,1014755,952729,1139758,1336885,2751726
1143426,1149104,1037727,1073875,1024413,956661,1142657,1239322,1851777
1142976,1149379,1035510,1072839,1007871,965359,1131241,1300394,1684313
1144150,1150953,1039832,1077876,1007004,948803,1131961,1457118,1591836
1140990,1148864,1031106,1082304,1008814,984366,1111392,1342936,1727219
1141878,1148781,1042747,1093583,1026498,955336,1155756,1230512,2913742
1138096,1150977,1035788,1067838,1013291,968830,1124497,1235607,1689130
1144945,1149630,1040759,1079760,1020069,980729,1104928,1280859,1653371
1141473,1151753,1025304,1079671,1010434,967993,1129175,1298464,1524482
1147248,1149832,1040958,1070869,1014263,953186,1129080,1255851,1725363
1141251,1167806,1029273,1095566,1005209,954447,1110342,1351337,2899123
1144268,1173153,1033526,1073506,1019051,954803,1333959,1263361,1586858
1143537,1198705,1042865,1085702,1028936,965749,1797663,1330458,1569410
1143337,1195362,1045148,1088819,999881,950557,3805127,1283533,1507203
1142946,1195159,1052337,1066918,1001790,965692,1025594,1303497,1623773
1140783,1207627,1021628,1081245,1014758,961385,1031403,1239626,2726025
1145354,1148701,1034384,1101168,1013358,960171,1031327,1296197,1509083
1140647,1151615,1042123,1077230,1021617,971082,1011223,1232479,1766927
1143467,1145844,1022316,1082795,1008318,959918,1081748,1298952,1645779
1147369,1151319,1030758,1093783,1009327,971020,1066401,1295104,1662087
1142164,1148948,1047543,1084898,1009232,973992,1082934,1299840,2915448
1147132,1318336,1028076,1079774,1004479,962599,1072827,1247329,1575507
1146290,1151838,1045373,1081164,1004013,966134,1122472,1296343,1579034
1141526,1148459,1041599,1086670,1005521,968117,1020294,1257548,1583437
1142086,1149153,1022177,1080921,1013152,967851,1056804,1305278,1605749
1141113,1207533,1042932,1085026,1002100,962866,1105475,1228262,2723135
1140385,1149246,1024953,1071108,1013203,947363,1054171,1316484,1908833
1140279,1153437,1021995,1078416,1009947,961564,1067729,1227245,1707958
1144119,1149216,1041556,1072779,1012544,956293,1067564,1479621,1590725
1144966,1148559,1028355,1093567,1008043,939387,1091390,1257077,1632812
1140833,1148015,1036675,1082584,1014820,971349,1092379,1238969,2847425
1141628,1167551,1033842,1096917,1016673,953645,1109075,1232576,1614926
1143586,1195371,1041287,1076848,1016623,950540,1080806,1328937,1549078
1142770,1196933,1035175,1083201,1006629,956211,1148098,1232792,1783090
1140400,1196497,1035677,1076904,1024623,961664,1091356,1355940,3778572
1140907,1194776,1041723,1083803,1016992,954200,1048438,1288838,2000355
1141385,1149629,1019736,1094530,1012950,978151,1089139,1334999,1905056
1145295,1199429,1034840,1094433,1019655,960241,1097439,1236783,1727262
1138103,1148136,1040511,1099946,1023906,973408,1094747,1316453,1823384
1138443,1151300,1028305,1082083,998174,949310,1120259,1239133,2886071
1140812,1147185,1035122,1072254,1017383,963730,1115492,1332503,1577057
1140254,1149498,1044242,1079335,1011058,955346,1110865,1262299,1825162
1144989,1145472,1033515,1074028,1005049,957800,1118119,1321453,1636890
1139684,1149816,1047248,1078768,995071,966652,1037519,1230386,1741839
1142400,1147376,1036883,1077212,1007878,955843,1100270,1314246,2808385
1146382,1151037,1044568,1082894,1013264,947262,1087691,1262353,1642435
1139348,1148860,1041362,1074344,1023646,966525,1105657,1331067,1633889
1144689,1150805,1031855,1072944,1006930,955512,1106349,1236415,1529558
1149474,1147616,1024194,1085945,1012405,947226,1098508,1299737,1647846
1142897,1150055,1027041,1072989,1021583,951195,1129523,1237700,3090938
1141358,1148706,1038625,1070109,1007136,971320,1132128,1298036,1713508
1143392,1148890,1028283,1069634,1021545,956402,1130887,1244046,1638312
1143783,1150607,1026743,1083899,1024956,969812,1121341,1315677,1675384
1141416,1154102,1040539,1099505,1018637,1166999,1101817,1471921,2345706
1139369,1153648,1033486,1071742,1021200,962530,1110497,1320553,3352347
1141357,1151313,1034095,1082869,1012768,986101,1076318,1223048,1934985
1138934,1155867,1046284,1082748,1021191,963692,1093919,1248996,1754030
1141131,1152574,1038185,1089679,1009453,953582,1095731,1255930,1612313
1142421,1156227,1026282,1098411,1007971,950662,1065424,1294424,1832740
1141826,1151081,1042123,1077315,1019195,956418,1089420,1250599,2909928
1142617,1153806,1024144,1100113,999649,952223,1086096,1306840,1656727
1143340,1151119,1045264,1081764,999434,947883,1085857,1250814,2551998
1138940,1152786,1040010,1082487,1006717,966211,1116934,1300346,2342036
1142206,1151980,1028544,1090042,1007940,929524,1110564,1244608,2068169
1140651,1151874,1026702,1085014,1008843,947736,1074571,1305215,3022487
1142494,1149265,1023322,1099980,1006949,928525,1113763,1234137,1847683
1139120,1148971,1030281,1081906,1009771,924824,1084758,1320128,1607958
1143574,1148491,1025787,1070548,1022995,922078,1086780,1228880,1625013
1144738,1149847,1058359,1094100,1024668,938541,1106873,1326190,1624899
1140920,1150825,1025933,1087269,1004059,941380,1119207,1243670,3382921
1142123,1150643,1024963,1075300,1011171,943509,1115451,1323805,1944235
1146853,1149218,1032507,1078642,1008680,945055,1053021,1242560,2509277
1139563,1152236,1028902,1067380,1006744,946216,1091051,1331981,2139375
1144618,1151050,1039474,1074024,1021610,944683,1051505,1249254,1944342
1146633,1146410,1040951,1082616,1010762,928011,1091628,1297790,3057526
1139432,1149926,1028835,1076290,1008400,945614,1077410,1240689,1674031
1139817,1149188,1029540,1094200,1006883,941459,1099349,1283789,1600421
1143817,1151397,1035970,1108295,1012304,937774,1080521,1260358,1533849
1139796,1150062,1025803,1064714,1008177,928514,1087324,1507807,1671157
1139938,1149350,1031707,1081227,1011135,937937,1081247,1304690,2809728
1144140,1152494,1028413,1089411,1018056,946389,1112996,1256709,1559412
1142222,1156179,1036445,1078023,1009843,927849,1060786,1229230,1912565
1141541,1147559,1024902,1088295,1015498,952009,1087089,1273183,1667499
1141806,1154049,1051810,1070635,1013791,948466,1088040,1258594,1808151
1142610,1151808,1033432,1072308,1017205,929906,1091691,1328237,2962068
1141087,1153328,1037037,1083916,1015081,946122,1106681,1238813,1615909
1141546,1150809,1051962,1074146,1007530,924400,1129034,1332535,1633141
1139921,1151407,1031454,1090465,1006318,963172,1086817,1241059,1542283
1141473,1149223,1031624,1084581,1011043,955492,1094588,1294163,1652517
1139779,1151352,1047311,1075654,1023343,930407,1089015,1251806,2642019
1141363,1147150,1026855,1086046,1014198,931121,1062866,1302480,1773277
1142252,1148853,1038989,1076726,1004145,925036,1109453,1250932,1663649
1141997,1147408,1040943,1076290,995415,931279,1120434,1321154,1589115
1143358,1148297,1046738,1078184,1011949,933506,1103663,1279029,1638629
1146441,1148818,1022615,1070595,1024182,942168,1081531,1312013,2720043
1142904,1150771,1027792,1078351,1021409,939490,1056311,1230749,1572502
1141165,1149369,1039846,1070260,1012829,949219,1086865,1302834,1539530
1144915,1203940,1044213,1077488,1016802,972593,1090406,1235647,1821356
1140996,1150461,1029427,1069055,1011036,949134,1120450,1300984,2908919
1144306,1152104,1042742,1090731,1013818,942569,1085788,1255606,1651894
1145840,1150149,1038399,1076902,1007800,935309,1071622,1311496,1599250
1139335,1148411,1027749,1077825,1019187,936119,1063331,1252466,2588358
1142137,1150880,1059117,1098939,1006587,932983,1074051,1310005,2604976
1143106,1148169,1034537,1090587,1017986,937215,1064041,1239306,3474442
1143874,1149110,1023200,1082599,1008672,943548,1119105,1304768,2115210
1138922,1149015,1046424,1077360,1009550,946572,1115788,1511209,2051899
1140652,1149164,1029737,1082406,1009679,953428,1108749,1326644,1773726
1144135,1149189,1027911,1071808,1024241,954335,1063817,1272955,1737282
1141793,1154684,1044716,1075130,1023125,935232,1055863,1271127,2962806
1142613,1148488,1031662,1077775,1009295,950091,1078505,1299260,1646805
1142205,1153885,1026484,1070426,1021220,935299,1095809,1273808,1527445
1140871,1149127,1054816,1076546,1018859,934291,1085536,1312150,1507176
1142339,1158886,1032081,1078888,1028877,946380,1079839,1246427,1613295
1139568,1146441,1041273,1074562,1011416,943304,1078768,1330938,3170539
1142200,1151566,1023689,1085633,1008074,948598,1096326,1258357,1692585
1141525,1146767,1046367,1087250,1021100,934263,1091476,1316846,1605722
1141859,1148750,1051074,1089394,1024297,932839,1362709,1263680,1617486
1132169,1150791,1037229,1077514,1000174,942213,1077625,1318756,1661732
1129484,1146780,1038303,1087672,1014819,939730,1008630,1261334,2707700
1142212,1144599,1030830,1074956,1017281,931159,1003396,1317971,1523990
1146878,1147607,1025429,1083458,1010646,942406,1005333,1254915,1455675
1139531,1149278,1022571,1076602,1004655,940272,1039659,1297338,1395692
1140789,1146929,1041870,1083101,1010238,936603,1026979,1245549,1722928
1144193,1150095,1045005,1083607,1017352,945602,1011107,1323493,2899209
1140277,1147236,1050864,1069730,1022475,954997,1027775,1231682,1638288
1140182,1147721,1033606,1076961,1011708,920335,1007595,1296277,1623465
1145836,1148679,1030252,1088627,1001466,951626,1014556,1229288,1606033
1142606,1149186,1040362,1075687,1008125,948974,998959,1322820,1685145
1141501,1149660,1033122,1091107,1025087,926446,1003369,1254424,2681775
1141243,1148572,1028234,1067570,1006624,953142,996540,1292363,1807420
1141534,1149009,1030049,1070009,1015179,938061,1005070,1444359,1673453
1139729,1154013,1032317,1079320,1009417,947932,1029279,1339274,1627662
1143582,1149875,1030272,1075247,1005878,940679,1062032,1238646,1716538
1139977,1153507,1041707,1082352,1024223,947819,1083527,1273494,2805558
1140565,1149367,1037319,1088891,1014679,932060,1071759,1260379,1604320
1141165,1153919,1023066,1082478,1020409,942429,1097837,1283664,2007375
1138370,1147943,1036745,1070788,1019665,943645,1130728,1254265,1876542
1140264,1150005,1030996,1075626,1011100,949409,1094550,1326304,1864290
1140893,1146940,1025563,1074904,1002267,945017,1112818,1267496,2982368
1144200,1148331,1028320,1089492,1017069,934805,1122365,1322227,1677929
1144188,1150846,1035670,1080666,1017285,951289,1106475,1251447,1558110
1141085,1148028,1032192,1080043,1022524,940031,1050852,1296002,2267693
1138227,1147710,1022940,1088645,1005758,938603,1108462,1252574,2169119
1142956,1149634,1024920,1091127,1020043,938186,1075684,1293060,3197514
1138427,1146281,1043869,1082279,1011052,945841,1063913,1243996,1792893
1143114,1150691,1028395,1081391,999637,932324,1100265,1323854,1904656
1149710,1145785,1028101,1072809,1004051,942542,1082344,1245867,1619461
1141675,1145036,1040860,1076955,1017648,931353,1098013,1283266,1734213
1143171,1147310,1030644,1081610,1008821,933371,1101235,1239388,2801126
1145360,1149293,1034230,1083670,1005347,928473,1084169,1286210,1564265
1140674,1147340,1026622,1086123,1007762,928066,1096834,1255986,1530866
1142070,1147202,1043144,1077784,1016418,951157,1083319,1296170,1472338
1147151,1148354,1029168,1088914,1022618,947018,1117409,1237395,1613662
1140160,1149745,1040975,1078488,1016196,939007,1081269,1289984,2747543
1140772,1153785,1049860,1073727,1008033,940067,1043275,1255230,1759613
1145284,1150643,1025683,1080028,1019800,933063,1108417,1458178,1669416
1142253,1149069,1036162,1072549,1008247,936312,1040495,1299945,1563769
1143574,1149480,1030488,1076246,1009320,927899,1094982,1246931,1639794
1140816,1152432,1040613,1067561,1014023,950107,1096436,1255274,3570334
1142125,1149660,1029446,1075780,1013422,940651,1110681,1282250,1974309
1140485,1153850,1041677,1087593,1010859,939640,1085700,1239802,1860564
1144848,1149022,1040276,1075753,1010344,931338,1064634,1285803,1921479
1142307,1145423,1035162,1091983,1011188,928256,1047986,1244351,2844176
1139120,1149145,1043264,1077217,1010774,915354,1049451,1306705,1625890
1145487,1147392,1027048,1093088,1007928,928976,1039298,1263564,1541048
1147256,1148759,1024086,1091901,1008396,944411,1058783,1332086,1569086
1145206,1147514,1028039,1071529,1006825,932980,1049908,1270673,1670609
1142526,1146239,1031658,1089978,1024539,941462,1095584,1313208,2744946
1140360,1148751,1044768,1093912,1007111,941990,1067466,1253218,1632425
1140855,1146849,1033733,1092963,1007342,954109,1081130,1327050,1807055
1144108,1151095,1038361,1070600,1017146,943287,1089966,1256186,1597839
1144146,1147556,1028010,1112668,1007272,939707,1093993,1300103,1725181
1144877,1146167,1041458,1078687,999918,937848,1108237,1258931,2765360
1140976,1147918,1031888,1072890,993397,936727,1113362,1314988,1538418
1140440,1149845,1039892,1067267,1007045,925045,1094861,1256161,1581138
1146994,1147746,1034230,1067080,1014963,943106,1052668,1319807,1504553
1139419,1147693,1027184,1082861,1020588,925593,1101127,1247823,1629722
1142195,1154308,1030287,1090939,1020037,949964,1105172,1284718,3031947
1149924,1147676,1037257,1073813,1005003,942986,1115088,1254805,1624292
1139843,1153276,1026308,1098170,1012879,944736,1101922,1313885,1637410
1140088,1149883,1038929,1078003,1010092,940358,1107851,1457826,1535130
1140043,1154472,1039097,1083639,1010886,927440,1100786,1384661,1624475
1139984,1169969,1027650,1079204,1004783,944574,1159100,1255149,2696073
1141378,1195088,1046496,1074335,1007427,957215,1126917,1279685,1564219
1139538,1150178,1028678,1083976,1025331,938453,1121525,1251974,1523751
1142776,1154120,1037823,1075181,1003849,928361,1100110,1275201,1515884
1142638,1147477,1037422,1073031,1010354,925089,1135258,1257981,1872561
1140721,1151293,1045914,1078685,1015386,948163,1126949,1288630,2963480
1141008,1146612,1039695,1095111,1026090,934965,1119446,1252424,1697510
1141557,1145138,1037053,1083180,1001425,934982,1098291,1291639,1613878
1143209,1147692,1025297,1072200,1004065,936305,1104874,1225509,1587524
1141490,1148836,1040265,1086353,1007855,939858,1116064,1309600,1656110
1140169,1145395,1024781,1076480,1013059,931709,1101571,1244582,2750996
1141564,1147817,1039661,1074707,1004361,935692,1094896,1302526,1790150
1140873,1150540,1032081,1079261,1006593,945882,1085538,1252061,1620364
1146605,1149615,1039395,1094710,1014817,935176,1119968,1296763,1540390
1140841,1149642,1024137,1069001,1011683,952254,1115114,1274808,1667600
1144824,1150756,1050545,1087706,1011668,937074,1090242,1309391,2926932
1144544,1151082,1035555,1072613,1005352,927148,1144905,1239093,1676456
1144069,1152348,1036160,1077771,1010003,946420,1165097,1310915,1602786
1139792,1149557,1036205,1073298,1000419,945159,1109090,1255686,1569534
1145413,1151290,1022982,1073539,1005489,942424,1132727,1293640,1825330
1138961,1167260,1027245,1083192,1005168,946969,1129901,1222733,2990330
1141676,1191810,1033135,1073478,1014511,925869,1126114,1299483,1623958
1145624,1149298,1030292,1086332,1021286,955821,1143921,1243497,1598464
1140537,1150030,1037658,1074109,1012251,939307,1102862,1487495,1542425
1141874,1149400,1046438,1082283,1023759,937302,1119383,1343751,1699253
1141439,1147965,1030956,1078260,1022451,952317,1106973,1241832,2800152
1141593,1151780,1033972,1075105,1001248,941764,1120378,1236493,1647151
1139995,1149491,1028750,1088683,1005994,946330,1139800,1262686,1880208
1140803,1151102,1039474,1076129,1004500,963321,1139660,1228919,1651424
1141797,1147972,1027682,1076460,1019427,956191,1110303,1271462,1717696
1140507,1153979,1032437,1070559,1002577,955318,1122742,1284618,2992568
1142632,1149342,1039336,1079457,1011210,927295,1097733,1329315,1668973
1140724,1153303,1033768,1068583,1005349,947343,1139708,1241355,1566172
1137761,1146303,1022646,1087788,1017790,927576,1139893,1272556,1494322
1140057,1146532,1030110,1072158,1023815,937691,1096942,1295890,1634874
1140520,1146709,1026221,1083621,1004050,953945,1085704,1242256,2869546
1139854,1150228,1041623,1106953,1015288,951074,1100955,1293342,1885740
1141040,1147527,1030411,1074454,1009879,932014,1107703,1249628,2031346
1142308,1149711,1023509,1079785,1007281,939285,1103900,1289284,1616219
1143084,1149133,1026699,1096396,1008009,940237,1112954,1222920,1664764
1140760,1148836,1042171,1071184,1010956,940700,1120398,1311083,2779932
1140426,1146932,1034677,1082059,1025681,935853,1159810,1242312,1639615
1145180,1149373,1038764,1066897,1007421,942380,1140360,1296561,1543826
1142334,1145662,1034053,1084776,1015244,922034,1326786,1225205,1902431
1140758,1149085,1044684,1075650,1005430,933486,1060633,1323263,2885636
1146079,1148595,1024221,1086196,1008449,940029,1007539,1254933,1639624
1139725,1149099,1034570,1094114,1006069,942854,986233,1297075,1564777
1141123,1149288,1043321,1074787,1014602,960574,997884,1247706,1526580
1146884,1148677,1031053,1082943,1008339,945417,1023418,1291249,1677098
1138503,1153779,1035688,1083652,1024816,946878,1017613,1238467,3123842
1141441,1150562,1042008,1088140,1009862,939829,1037809,1471859,1814593
1145194,1151174,1025250,1079451,1015430,939551,1000493,1303450,1880323
1143119,1149153,1026150,1084273,1003482,938681,990846,1234171,1682287
1141773,1149978,1041018,1091743,1006357,941146,999975,1234725,1781553
1200413,1152464,1030570,1073180,1007643,952653,1001705,1257342,2892956
1143497,1157844,1024455,1084286,1009952,931542,1004292,1244821,1696819
1141519,1198430,1032386,1070858,1033350,934661,1065934,1322895,1587990
1141971,1155469,1045728,1095735,1010721,931787,1071223,1241642,1562012
1139724,1148725,1032367,1099450,1020641,929041,1049593,1317250,1726470
1142160,1147165,1030954,1086623,1021854,944969,1056990,1255043,3080852
1139224,1148604,1040182,1088367,1022553,953922,1061227,1338637,1712825
1140564,1148378,1031089,1071420,1009534,954246,1048977,1260919,1577988
1147293,1146846,1027385,1065618,993882,928278,1056770,1299398,1559995
1137525,1149066,1025006,1077650,1009047,941316,1038179,1250382,1606313
1142029,1148525,1034258,1079916,1004390,926394,1158852,1295819,2630273
1146146,1149470,1031281,1078286,1013765,938654,1126296,1248813,1551003
1137327,1148055,1036133,1074280,1004964,925780,1129977,1292812,1470045
1141723,1150141,1021495,1075370,995309,946729,1131603,1271794,1503671
1143040,1147719,1040378,1076013,1007940,930264,1092976,1302003,1712818
1142345,1151127,1052227,1080353,1008922,922959,1123366,1237096,2827868
1141744,1148531,1039518,1066536,1001119,939868,1061840,1314835,1616321
1147627,1148281,1033927,1077003,1003315,948778,1103020,1239893,1542628
1141424,1145462,1043437,1074309,1024348,942013,1130262,1294426,1488799
1143220,1148644,1034206,1084629,1012698,933849,1120786,1254805,1747878
