b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288
18072,17874,18237,17951,18379,18213,18123,29214,25517,30946,28349,28402,29117,29988,30585,31953
18206,17968,18221,17773,18422,18415,21530,31024,24152,41422,29297,27744,29173,29323,30430,38611
18021,17934,18237,18085,18185,18102,18480,28826,24732,31363,28061,27097,29344,29948,29974,31915
18122,17632,18195,18029,18237,18305,18510,29596,27983,32369,28285,28119,28355,28912,29571,31261
17882,17920,18223,18013,18439,18243,18432,29441,26864,30917,29206,28263,28345,30616,30103,33060
17959,17678,18227,18041,18565,18137,18597,28830,24539,30508,27789,28081,27904,29942,29380,28158
17839,17654,18273,17851,18454,18437,18854,29394,25100,32028,28602,28629,28679,29991,30374,35161
18232,17967,18196,18214,18477,18243,18192,27875,23891,31804,28429,27120,29322,29257,30329,49095
17826,17523,27125,17996,18400,18171,18108,29643,24352,32906,29577,28135,28961,30698,30297,34622
18140,17973,18292,17948,18347,18049,18525,28200,28602,32545,28394,26709,34130,30089,29889,32160
17864,17871,18121,17959,18444,18757,18560,28617,25788,32812,28030,28325,31762,28684,27903,31220
18118,18281,18227,18009,18539,18090,18063,39891,23987,31650,29311,27993,36076,29815,30729,31873
17934,18191,18358,18004,18203,18530,18196,27880,23100,31391,27867,27834,28690,29634,29044,36199
17839,17825,18418,18124,18410,18107,25502,30112,23144,31317,34834,27593,34921,30697,40545,402579
17655,17830,18203,17929,18364,18507,20893,29326,23712,31394,29323,27055,28017,29215,27938,29639
17910,17922,18153,18128,18267,18181,20186,28810,28067,31244,27313,28323,29368,29385,28350,54954
17843,17962,18267,17869,18230,18167,20658,28244,25155,32466,28411,28001,31061,30690,29128,31172
22762,18897,18192,17898,18564,18068,19533,28193,23691,32346,29361,36231,29415,29577,37638,48128
17952,17907,18443,17948,18303,18236,19065,29877,23042,42225,28548,27161,30366,28763,27691,34481
23350,17965,18402,17995,18424,18130,18965,28821,23237,31398,28652,28842,30275,31210,27892,29862
17709,17804,18273,18037,18370,18072,19012,30364,24123,36621,29300,28129,29773,30077,30966,30896
25413,17750,18325,18052,18202,18387,18615,29002,27900,32360,28828,27556,36141,29487,30531,32918
17965,17835,18343,17971,18586,18290,19086,25632,29271,31536,29699,28117,30608,30306,30633,32540
17654,18001,18265,17962,18475,18207,27209,28461,28875,32586,28676,27697,29910,29154,30706,30250
17846,17891,18217,18160,18137,18354,18797,25588,28853,32866,28102,28406,31270,29834,39496,31529
17489,17892,18075,17954,18513,18266,18299,25478,28350,32851,28671,28574,30074,28604,30536,32580
17786,17984,18069,18100,18255,18194,17932,25020,32097,32973,29415,27140,30040,37172,33598,52659
17776,17989,18273,24120,18392,18035,18185,23322,29190,32011,30129,27922,29817,29366,29988,30289
17941,18038,18317,17996,18700,18102,18078,26176,30048,32197,27801,27667,30238,29216,29578,43085
17803,17798,18273,18141,18557,18270,18061,25276,28423,32147,29207,28637,29229,30372,33988,33614
17853,17937,18315,17832,18380,18154,17963,25320,28807,31134,28479,27112,29394,30485,41940,34027
17642,18729,18256,17947,18417,18089,18237,26038,29241,31006,29635,27467,30678,28917,31002,33385
17872,18511,18201,17870,18315,18310,18217,24320,36967,32679,29242,27984,29823,34186,30119,32694
17608,18163,18148,17899,18426,18189,18464,26225,29408,32449,28894,28165,28656,29582,42403,37351
17538,18045,18434,18066,18395,18175,18115,25811,28939,32064,27805,27121,31052,31281,30344,53788
17589,17709,18215,18036,18491,17955,17776,25665,28003,31360,28970,28215,34511,29099,30874,32798
17769,18045,18277,17892,18281,18127,18302,25026,28801,31403,28319,27609,33211,30134,30319,33370
17763,18056,18242,18051,18252,18040,18083,23989,29276,32478,28398,28048,33733,28993,29700,57872
17943,17708,18262,18060,18437,18350,18255,27514,29227,31418,29769,27451,29620,30071,41557,39743
17821,17991,18143,17936,18240,18081,18291,23743,28210,34660,29471,26672,29834,29236,29040,30527
17729,17678,18139,18147,18369,18361,18314,24660,29056,40595,28896,27529,29898,30665,31081,29585
17732,17925,18250,18092,18546,18414,18104,25876,28504,32046,28799,27444,33962,30277,29795,34289
17448,18685,18209,18123,18417,18181,18228,28246,28658,32418,28485,27343,33453,28843,32282,31125
17705,17912,18186,18092,18451,18223,18103,29696,29170,32778,28940,28355,32682,29915,32760,31329
17749,17945,18297,17988,18694,18163,18063,25338,28774,31075,28630,28327,28424,31558,42592,33224
17879,17765,18182,17916,18446,18228,18261,26442,28262,32024,29578,28489,33666,30605,30003,53357
17601,17737,18283,18153,18278,18271,17729,26318,28302,32769,28330,27396,35132,29662,33169,53269
17774,17961,18234,18089,18363,18456,17724,25474,27617,36379,28550,37461,29661,29634,29860,29914
17614,18086,18407,18254,18263,18174,18203,28370,29068,30937,27750,28643,33899,28388,31618,32239
17771,17820,18424,18268,18305,18314,18284,27039,28866,31217,29233,27933,34622,30667,32355,36257
17840,18000,18326,18700,18482,18361,18630,30039,28447,32384,29549,29208,28813,28967,31764,33522
17768,17681,18289,18508,18275,18074,18812,28963,28850,31922,29178,28531,28050,29884,29073,29239
18047,17673,18257,18203,18329,18265,19422,29120,26240,30801,28797,27229,34438,29132,31683,33408
17754,17964,18230,18448,18270,18475,18779,29877,24889,32068,28703,28242,31629,28807,30272,34136
17576,17969,18325,18480,18331,18078,18620,29938,25293,33047,28513,27822,28238,34156,47625,65450
17818,17969,18182,18443,18376,18281,18667,29607,23673,31319,29553,28597,28199,30890,30052,31233
17881,17770,18344,18438,18478,18303,18406,28740,24777,32496,28191,27787,35119,35717,30941,34626
17602,17968,18199,18317,18585,18240,19117,29535,27458,32314,33819,27821,33443,29004,31135,276238
17567,17931,18366,18465,18216,18124,18932,28899,25676,30299,32402,28707,31663,29680,30773,29860
17621,17756,18219,18336,18388,18030,19226,28788,25844,32341,28213,26727,28661,29499,47494,31303
17666,17929,18152,18367,18412,18314,19249,28045,24536,31403,28748,27898,34477,30563,30390,30029
17600,17975,18466,18332,18635,18248,19157,36188,24534,30855,34114,27803,33160,28751,30524,28907
17844,17884,18074,18321,18388,18385,18850,28550,27500,31896,28482,26954,30637,43157,30019,32963
17594,17852,18428,18403,18571,24086,19051,29762,24262,32319,27833,28757,34608,30672,30238,46798
17699,17681,18363,18586,18515,18215,18662,28896,26595,32285,28080,35172,32779,28732,29580,192026
17622,17975,18210,18307,18523,18081,20230,28241,22888,31472,28308,27447,30709,29678,30879,36261
17766,17847,18341,18248,18480,17989,19741,27930,22476,30849,28722,27978,34453,32622,29740,32657
17659,17869,18291,18424,18417,18297,19131,28084,22301,30614,28262,28226,31113,29404,31378,39467
17696,17870,18201,18372,18677,18340,18925,28662,23301,30741,29005,26969,28360,29510,29586,31887
17814,17963,18192,18695,18220,18157,19609,29038,22148,31895,29507,27479,28318,30576,30643,36067
17577,17832,18451,18217,18525,18579,19534,29260,25671,30991,27744,28488,29709,29517,30381,37096
17888,17863,18227,17954,18332,18168,20069,28385,23316,32677,27849,28654,29745,31914,29629,30025
17790,17755,18232,18024,18332,18308,19955,30000,22772,31728,28487,27923,29437,27724,30318,28283
22215,17619,18236,18095,18293,18074,19078,29454,22797,33062,28711,26912,30504,29410,31301,44849
17827,17948,18180,99178,18511,18254,18918,29508,26388,30723,28336,27688,30188,28488,33798,30651
17520,20632,18547,17964,18297,18306,18828,28447,29223,31109,28361,27166,28787,29738,30617,27606
17691,18041,18149,17923,18439,18202,19694,29913,25167,32205,28735,27881,29431,29698,30301,30483
17850,17971,18244,17907,18851,18221,18932,29455,22865,31091,28775,27871,323604,29752,31206,30458
17677,18052,18226,18063,18358,18055,19105,28689,24227,31866,28468,27908,31379,30718,31047,37107
17530,17595,18205,17967,18527,17703,19023,29133,23244,31913,28320,27825,29357,29892,30412,29472
17574,18336,18322,18317,18366,17921,19196,28955,24900,31543,29526,30867,29300,29008,29688,30304
17606,18145,18525,17911,25766,17941,19419,29132,28332,30642,29251,27135,33022,28771,29074,32996
17634,18253,18138,17672,18398,18331,19226,29320,25473,30862,28829,28198,30842,31214,30154,31426
17757,17898,18081,17732,18536,18026,18510,29183,22854,32111,28231,27941,33328,28522,29654,31038
17563,17809,18129,17664,18283,18180,18765,37428,22754,32583,29100,27858,31662,29613,30001,32160
17638,17955,18007,17832,18466,17759,18800,29634,22269,31813,28263,27183,29985,44887,30363,35566
24551,18171,18280,17931,18480,18374,19106,29786,22671,30540,28296,27877,33146,28518,31489,31271
17688,18122,18531,17806,18529,18366,18913,29918,26898,31589,27891,27425,31017,30377,32298,32706
17644,18126,18668,17995,18527,17919,18688,30541,26252,31418,28814,26763,30090,29340,30878,34502
17517,18042,18306,17798,18579,17894,18983,28667,33122,32218,29997,27426,32642,28393,39789,30512
17484,18028,18382,18188,18639,17889,25392,30175,23681,40113,27710,27188,29103,30139,30096,31428
17595,25110,18387,17943,18378,17831,21517,29719,28767,32252,27611,28501,28892,28854,31719,36084
17686,18003,18274,17798,18461,17905,20538,28755,25940,31049,29942,27721,29354,29537,30604,38371
17697,17927,18432,18358,18381,18194,20221,30740,27913,31298,27565,28016,31688,29970,29524,31731
17595,17935,18310,18059,18199,17813,18894,30061,25666,30708,29904,28306,30766,30575,30377,28932
17518,23470,18538,17958,18276,17785,19382,29615,23363,32133,27782,27303,28341,30134,30572,31411
17568,17926,18274,17876,18410,17879,18778,28923,23800,31638,28464,28317,33915,35640,30188,33609
17634,17726,18551,17910,18272,17887,19637,27482,24270,32746,27639,27078,31602,28559,31475,29159
17651,17967,18329,17854,18480,17995,19256,29931,31182,31707,29289,28560,284078,29681,30072,28959
17758,17816,18383,18149,18424,17910,19790,29166,28289,30390,30149,27727,29182,29149,29298,30687
17415,17900,18349,17931,19126,17747,19144,29654,25305,31515,28537,27461,33252,29986,28366,33760
17417,17587,18514,18085,20059,17851,19104,29670,24616,31605,28450,28152,38215,28237,28139,29278
17544,17837,18249,17992,18395,17887,19777,29038,24691,31556,28667,33925,29519,29014,29501,32657
17633,17917,18421,18388,18483,17955,19968,28864,24102,31465,27785,32773,33659,28306,30599,34878
17639,17317,18286,17746,18419,18123,18919,29298,26850,30791,35496,32101,84676,29112,29120,67036
17261,17777,18129,17936,18378,18307,19098,27044,29018,31179,30742,33202,32700,28949,33708,35041
17755,17941,18319,17689,18583,18321,19065,26663,28818,32424,29357,32606,30806,29514,30186,57886
17742,17576,18230,17923,18135,17960,18223,24691,29247,30340,27829,32378,33567,29521,30470,47616
17661,17765,18251,17785,18470,18243,18658,26838,29145,31045,30285,33077,37824,29113,30521,32598
17696,17801,18506,17954,18218,18220,18058,24008,28741,31807,29239,32224,29382,31480,31598,30501
17629,17707,18394,17876,18313,18353,18293,25906,28444,31599,35596,29770,33283,30238,31454,30373
17579,17896,18565,17980,18352,18059,18089,25711,29305,33330,28831,44711,30609,28204,30100,51742
17376,17680,18415,18000,19145,18329,18106,23270,29277,33155,28582,32408,30426,29958,31298,30221
17701,17996,18471,18162,18942,17936,18027,27097,29108,32498,28106,39344,30082,30210,35631,37918
17479,17561,18355,17870,19745,18362,17948,28061,28795,32598,28448,32385,33841,28707,30355,42973
17769,17755,18427,17943,18465,17822,18264,29249,38701,31358,29716,29131,32483,32865,30426,32187
17741,17829,18497,17713,18144,17908,17755,26589,29870,32186,28625,30405,31762,30229,31110,29589
17642,18065,18463,17904,18377,17829,18176,24526,29034,30478,28791,29810,31098,29099,34641,35565
17611,17670,18391,18381,18575,18135,18165,25911,28950,34405,28512,30487,33114,28910,29748,46125
17589,17905,18388,18152,18240,17708,18224,25266,28529,30623,29312,29808,31214,29225,40512,31871
17564,17497,18312,17876,18387,17757,18267,33583,28310,31619,28196,30001,30436,28654,30469,30130
17748,17612,18319,17687,18550,17878,18316,25995,30249,32124,28598,30860,33292,29749,30480,31698
17498,17623,18408,17825,18202,17738,18144,24968,29153,31916,28810,29938,35742,28852,30573,31526
17678,17857,18443,18151,18256,17762,17703,29088,29280,31262,27590,30069,29862,30150,29755,32508
17660,17803,18310,17854,19915,17957,18168,24878,28225,32022,28913,30299,39719,29449,33006,30574
17627,17854,18306,18263,19056,18077,18264,26300,29633,32383,27792,29810,31341,38043,39114,32618
17385,17908,18385,17936,19477,18126,18707,26713,29310,32214,29071,28850,32847,29494,29512,55316
17540,17775,18229,17911,19269,17964,18727,22837,28879,31698,28299,30153,30789,29736,31820,32249
17539,17916,18203,18004,19264,18034,18688,26333,29288,30978,28848,29705,31967,29387,30172,35143
17391,18121,18202,18168,18754,17803,18599,24748,29294,33022,27946,37543,30576,28641,30376,30964
17532,18108,18391,17848,18662,18470,18324,24732,28182,32634,28098,28956,32048,27811,29562,31679
17338,19416,18232,18015,19548,17808,18172,24417,28034,31307,28339,29431,31039,29520,48783,31076
17671,17676,18462,17961,18999,18314,18316,24132,29263,33607,29176,30049,31667,28598,30577,30109
17510,17841,18355,17987,19178,18164,18002,29303,30611,31856,27392,30040,30662,29430,28867,28807
17536,17167,18518,18141,18962,17728,18367,29860,25090,32496,29245,30287,30540,30303,29454,27916
17388,17619,18415,18115,19062,17834,18725,29896,25111,31501,28749,29163,30487,29132,28940,51717
26083,17624,18345,18132,18896,18106,18953,29563,28372,32443,28003,29896,32149,28372,30128,36190
17600,17700,18555,18156,18670,18183,19173,30253,26473,31241,28263,29750,31917,29654,29993,30956
17695,17688,18270,17957,18816,18201,18866,30445,25130,31649,28273,29303,29924,29874,31112,29282
17706,17459,18466,18024,19452,17944,19012,36434,26057,30979,29274,28533,30821,28969,29719,30882
17612,17623,18312,17901,19547,17817,19364,30355,25712,31764,28770,29598,30277,28514,29297,29366
17526,17503,18264,18038,19787,18193,18448,29518,25085,32600,27944,30540,28766,28646,30260,28945
17779,17938,18224,18003,19493,17985,18789,30254,28939,32121,28423,28277,30235,28717,30289,27875
17659,17559,18399,17828,18654,17930,18573,30431,24316,32897,28339,29939,31080,28791,30556,35617
17500,17766,18383,17862,19095,18026,18967,29449,24292,32269,28402,29681,29237,35514,30499,32179
17429,17590,18390,17915,18890,18415,18800,30398,24049,31372,28146,30282,30263,29413,34305,33759
17554,17607,18428,17851,19007,18219,18918,30068,23067,31575,27729,30225,32230,29101,30929,33244
17389,17222,18390,17806,18920,18163,19192,28915,28266,32397,28714,29968,29680,28761,30928,75243
17572,17691,18243,17866,18731,18387,19023,30348,25838,32561,28625,29358,29676,29617,29138,30772
17768,17811,18352,18254,19046,17894,18844,29660,25717,31255,28217,29860,32957,28746,30531,30404
17610,17650,18405,17974,18883,17927,18616,29974,23958,31930,35615,29489,30735,29488,32751,28407
17495,17532,18184,18003,19477,18255,19479,29850,24033,30853,31122,28762,29284,28319,43857,27722
17600,17415,18240,17803,19493,18130,18443,29523,28331,32191,28314,29572,31084,30352,31165,52157
17610,17598,18191,17748,19730,18396,18778,28815,27359,32995,28429,30208,30180,32570,37605,41778
17462,17464,18408,17996,19329,18077,19140,28883,26429,30887,28254,30166,32302,28624,29057,26999
17584,17601,18359,17990,18866,17885,18696,29527,24455,32299,28141,30308,31896,28710,29750,30048
17440,17544,18427,18028,18903,17969,19512,28483,23631,41189,28382,29602,31914,28275,30727,30051
17285,17518,18463,18069,19515,18333,19175,29435,24202,30892,29832,30220,176528,30152,33439,27643
17561,17574,18474,17990,19132,17875,18561,30055,23893,32043,28670,29094,32936,29598,30778,30609
17458,17533,18434,18358,19249,18374,18964,29458,28037,32028,28476,30553,34040,29756,31012,47172
17513,17437,18452,17660,19901,18388,18387,29410,29697,31849,28141,31543,33047,29238,40939,33718
17542,17692,18468,17736,19097,17900,18152,28172,27353,32431,28296,32458,28008,30245,30190,31608
17691,17362,18313,17883,18990,17929,18238,24669,29188,32033,28817,32082,27897,40683,29290,33699
17422,17493,18332,17930,18373,18204,18049,27124,28073,31038,27816,32280,27590,30378,31377,35354
17682,17554,18215,17882,19323,17955,18380,25532,27780,31605,28619,31264,35361,29382,31891,31281
17614,17535,18185,18057,19394,17776,18326,25967,29479,31354,28405,30982,34757,28672,41727,33906
17461,17694,18376,18373,18927,18332,18522,25934,28351,32592,29250,29459,33304,30615,42000,28588
17447,17668,18386,17767,18897,18361,36002,23345,30160,31563,27956,29358,33442,28339,29729,160921
17407,17583,18438,18061,19701,18210,19599,26639,29244,31725,28948,29900,29412,29746,29470,28578
17535,17605,18386,17855,19043,40763,19288,28510,30230,65432,28462,30413,28800,28788,32296,30250
17317,17517,18515,17913,19241,18103,18393,27663,28413,61566,29311,29968,28132,30561,30294,31679
17555,17797,26201,18123,18895,17823,18860,27472,28838,31415,29215,29680,35775,28317,29385,44191
17505,17519,18382,23613,18846,26441,18368,24700,29348,33507,28529,29297,34642,29857,31100,28111
17323,17621,18423,17773,18686,17891,18354,25975,29100,31032,28433,31007,32907,30490,31645,28520
17499,17563,18379,17790,19393,17903,18134,24140,28970,31733,29209,30583,42002,29245,37393,34519
17609,17608,18358,17882,19212,18063,18474,25562,29277,30739,28826,33549,31093,28765,30806,34153
17579,17228,18331,17821,18818,18133,18154,25940,29301,30347,27830,29703,34447,29087,43174,33176
17351,17407,18287,17888,19319,17909,18130,24542,28531,31134,29181,29681,32229,30625,39129,41295
17602,17727,18427,18103,18883,17787,18191,26829,28783,30697,28073,30071,33616,28830,30330,29064
17394,17537,18501,17976,19943,17734,18185,24792,27848,35830,27089,29428,30559,29654,31280,32027
17415,17728,18454,17885,19338,18426,17792,24630,30534,31305,28877,29863,27753,30434,30646,32090
17581,17567,18416,17878,19293,17878,18257,24291,28411,30510,28217,32010,28562,28776,29182,30551
17427,17340,18344,17938,18702,18063,18100,23718,29170,30277,27638,32051,39656,30583,30051,32958
17608,17658,18414,17798,18794,18196,18210,27266,27810,29138,28522,32470,34701,28690,30638,34630
17471,17596,18473,18160,18996,17698,17875,24611,30011,29883,27959,29511,32573,31096,37642,35360
17549,17641,18919,17709,18489,18202,17788,25318,28666,29885,27948,29887,34500,30737,31218,31903
17788,17024,18434,17784,19741,18180,18198,28010,29221,30602,28245,29652,30283,28866,29981,30881
17477,17585,18404,18088,18787,18221,18245,25476,27423,29172,30721,29752,28333,30445,30254,35672
17689,17725,18260,17823,20155,17836,18339,29880,29114,32488,28533,30053,37345,28647,30173,36634
17480,17710,18461,17938,18666,17726,18457,29163,28184,30775,28505,33103,29553,29054,30468,34043
17611,17530,25359,17819,19593,17997,18590,30974,25459,30040,36236,31850,33004,29349,38080,33803
17519,17605,23518,17923,19194,18245,18339,29949,24999,29871,34451,34602,32786,28978,27930,28131
17528,17839,23569,23737,19440,17762,18091,29807,23925,29557,28842,29437,32937,29329,28931,28859
17512,17444,23678,17960,19370,17813,18482,29997,23220,29616,28405,29332,32802,30855,30597,29132
17451,18073,23484,17819,19097,17801,19136,30056,24398,29919,29085,29560,33696,30059,28460,34887
17659,17655,23648,17933,19571,17732,18888,29550,27557,30148,27939,29977,33235,29114,28482,28303
17502,17661,22765,17905,18794,17620,18950,30534,25531,30577,28744,30315,33412,33898,31837,30590
17718,17575,22857,18000,20331,17990,18671,29299,23455,30014,29038,31615,33171,29393,28380,29360
17368,17572,22983,18093,19309,18138,19213,30666,25787,29756,43262,32254,29307,28401,32286,30627
17567,17727,22907,17799,19155,17843,18865,29884,23220,29818,28307,29232,33240,30605,28618,27837
17592,17597,22633,17763,19285,17939,18954,31529,24841,30183,29003,28952,28577,30593,29282,36975
24344,17719,22697,17823,18696,18088,27281,29613,27783,28882,28464,29269,34047,28729,31846,30661
17477,17445,22414,18016,19265,17990,18256,29390,25940,30157,28888,29733,32336,28558,32095,28587
17609,17585,22411,17950,19181,18067,18697,29536,23660,29130,29112,29789,27727,28927,31723,27955
17473,17428,22733,17813,18935,17798,18634,30002,23780,30369,29482,34867,33650,29685,33364,28880
17649,17318,22765,17828,19037,17677,18423,30087,22418,29780,34863,45512,29142,28299,36642,30894
17568,17608,20932,17953,19905,18275,18678,44818,24071,29605,29661,32410,33880,29035,30211,34231
17622,17391,21041,17964,18948,17838,18165,28572,23564,30720,27937,32135,29652,30551,34152,32116
17407,17512,20981,17845,18709,17758,18939,28766,28253,29779,28573,33155,29847,29503,31120,33987
17495,17358,26855,17700,18922,17772,18992,29920,24611,29086,29064,31406,34125,29193,29902,32645
17716,22253,21290,17851,18740,17810,18886,65839,23744,31084,29062,32132,32163,29470,29971,36556
17581,17647,21667,17966,19569,18087,19145,30108,23349,30879,27614,29328,34145,29476,41509,28766
17696,17398,21346,18029,19301,18136,18048,30306,24707,30366,28265,29515,34491,28525,30480,32481
17486,17628,21185,18052,19083,18089,18417,28462,23865,30852,27962,30252,29807,29133,30243,31926
18077,17260,20674,18298,19402,17806,18352,29105,27304,29236,28366,30201,36514,28938,30167,38514
17605,17515,20805,17938,18326,17775,17971,27828,25906,30206,29650,29083,34281,30739,30412,35883
17650,17478,20874,17808,18032,17959,18159,28822,30835,29692,29003,29856,34167,31711,31064,29639
17330,17594,21291,17967,17880,17722,18526,24529,29050,29989,28197,32649,29962,29259,30546,33986
17519,17585,21059,17926,18105,17720,18495,28605,31539,28627,28678,31330,28047,29562,30503,32376
17468,17404,20741,17827,17951,18000,17963,24608,29217,30138,27881,28417,28132,29580,29820,28704
17349,17430,21144,18070,18145,18051,18337,33376,28509,29491,35917,38585,28237,28963,30532,31130
17446,17611,20692,17992,17997,18227,17934,25127,38991,29997,28449,32500,33016,28710,31129,30958
17618,17850,20561,18014,18208,17691,18207,22927,28796,28876,28333,31359,33816,29294,30975,32902
17565,17598,20916,18122,17859,17722,18315,26391,28945,31190,28242,33072,34087,29358,44418,39955
17543,17494,20597,18159,18126,17920,18408,27760,28306,29644,29333,32368,29874,29399,38970,29418
17656,17562,20678,17989,18107,18048,18646,27025,28030,29237,27945,28934,34163,28964,29728,271389
17710,17655,20809,17912,18204,25485,18049,24822,29572,29641,28308,32729,29906,43501,30603,32966
25997,17320,20879,18073,18428,18008,17835,23348,28378,30117,28346,32867,27146,30546,29449,32380
17511,17619,20665,18095,18702,17772,18236,25018,27712,30355,29469,32313,32909,29744,29492,34981
17352,17552,20393,17964,18624,17827,21914,24196,28917,28783,27647,30916,32939,29917,30427,32846
17668,17383,20410,18157,18006,17771,18147,25081,28604,30082,27693,29447,29544,31003,43725,38213
17738,17523,20369,17971,18269,18221,18302,25207,29065,30807,29120,29688,32960,30540,30446,30203
17435,17500,19538,18189,18087,18193,17936,22689,29150,29427,27774,30160,29061,30130,29432,28439
17825,17722,19458,17818,18004,17918,18393,25789,28861,28901,29001,37155,28956,29238,31154,31263
17800,17654,19459,18043,17947,17849,18209,23448,27888,29632,29536,33495,32995,29980,30116,29666
17778,17734,19270,18036,17929,17681,18184,25479,27821,30420,28833,33224,33939,31178,30180,34126
17464,17720,19485,17984,18052,17703,18152,24598,32493,30594,28910,29832,38820,29628,30144,30033
17494,17808,19544,18029,17943,17813,17992,22491,28610,30486,28129,29735,34965,30166,29641,39681
17636,17517,19423,18042,17924,17740,18311,25160,28379,29401,27695,31014,28932,30576,30617,31282
17733,17649,19465,17903,18033,17577,18205,23462,28451,29081,28086,29283,29895,28891,36123,29373
17433,17684,19434,17937,17970,17825,17953,27158,29904,30709,28598,29874,28949,29018,32035,29187
17669,17737,19710,18014,18013,18075,18138,25805,28571,29817,27865,29504,35019,29251,31040,34812
17521,17710,19716,17850,17966,17669,18527,23470,27496,30478,27743,30142,33668,28850,30530,27919
17345,17740,19771,18031,22482,18018,18574,25909,28810,29325,28064,32822,34382,30054,31656,43455
17630,17769,19924,18116,17655,17926,25328,28338,26935,29304,28301,31790,33396,30009,30097,29869
17664,17573,19608,17924,18012,17843,22704,27217,26390,28938,33529,32275,29012,30103,29982,33133
17729,17661,19772,18009,17743,17902,22430,28661,24333,30698,34453,32509,33151,29306,30117,38494
17376,17616,19380,18125,17755,17925,22345,28332,24003,30124,28490,32215,32660,29036,30941,33187
17287,17549,19281,17972,17671,17876,21480,29449,25388,29147,28573,30282,32673,29818,30487,29662
17445,17576,19372,17794,17842,17693,20966,27582,26972,30155,28627,29511,29839,28922,30560,35206
17559,17534,19537,17979,17718,17768,20603,28950,31371,29312,30146,30291,27783,36505,30155,29074
17380,17600,19477,18000,17669,17858,21532,28895,33254,29931,29321,36237,27576,29139,29437,32319
17588,17764,19584,17927,17643,18064,20686,28946,23830,28753,27742,32556,33139,29701,33662,28455
23878,17752,19388,18201,17675,17884,22676,27910,23919,31172,27506,32636,32913,29994,30331,30441
17322,17708,19434,17858,17763,18248,21342,28819,25107,30064,28350,31696,33364,28800,30430,34321
17335,17522,19269,18179,17696,17920,20607,28110,27249,33805,28059,29593,28812,29580,38189,31061
17553,17511,19347,18036,17668,18293,20467,28299,25125,29453,27818,30229,34697,30429,30047,36077
17727,17652,19486,18058,17686,17869,21241,27491,24611,29426,28304,32964,33735,31011,29654,44798
17572,17660,19588,17892,17608,18298,20515,27630,25460,29125,28336,32692,28900,30224,31096,28628
17584,25010,19211,18159,17768,17941,19829,28445,23654,30199,28449,28425,33800,28810,31905,37719
17595,17726,27789,17948,17703,18299,20341,28457,24074,29804,34989,37371,31978,29669,35382,37542
17506,17644,19175,17960,17686,18407,20102,29176,27727,29382,28372,42630,28896,29699,30560,30325
17646,17613,19394,18281,17979,17931,20893,27557,25574,30124,29211,35235,71266,29367,43934,35786
17621,17479,19437,18107,17695,17866,20506,27675,24395,29935,29136,29298,33065,30005,31007,36861
17479,17561,19494,18116,17637,18074,20940,29156,25288,29985,27951,30138,29672,28652,29680,32008
17461,17577,19707,17907,17698,18685,20016,28027,23869,31438,27570,31009,28112,28698,41028,28879
17755,17322,19262,18009,17758,17900,20252,28730,23729,30054,33803,30023,33858,28974,31627,55319
17517,17515,19299,18382,18045,17834,20581,29301,27553,37394,28430,28970,30181,29291,30688,38908
17514,17456,19128,18287,17713,17845,21028,29485,26487,29513,29209,30131,29458,28747,30040,31894
17591,17519,19417,17931,17601,17950,21453,27897,25101,30483,37156,32285,28816,30472,34145,29821
17524,17542,19364,17963,17650,17883,20365,28388,24214,30272,27917,33437,33070,31282,29361,29354
17557,17450,19251,18081,17743,18131,20535,28952,27957,30669,28597,30369,31981,28664,29972,30662
17449,17350,19177,18085,18122,18102,19040,24936,28971,30369,28065,30351,33227,29160,31006,32134
17474,17530,19137,18120,17682,18302,18875,26115,28609,28432,28199,30536,33027,29956,29673,30550
17581,17640,19588,18140,17629,17747,18769,23617,27770,30600,28230,29574,30129,28845,30074,63614
17680,17582,19000,17866,17652,17918,18321,23942,29453,29091,27933,29938,27510,28506,31457,29262
17516,17616,19287,18313,17543,17872,18359,23650,29587,40269,28148,28822,28055,30194,31031,28493
17660,17568,18977,18022,17737,17764,18351,26871,27951,30226,27271,28963,33257,29940,30678,37057
17586,17573,18951,17837,17842,18378,18731,26348,28686,28929,28869,29404,32793,28569,30426,30934
17754,17523,19097,18275,17690,18167,17953,23804,28379,30532,36120,33749,30428,30512,30721,33289
17700,17769,19048,18025,17734,24096,18482,25203,27546,31516,28776,32828,35613,29207,29948,39140
17501,17633,19107,18012,17554,17923,18479,24339,29788,29819,28266,33157,30096,30416,30197,37605
17883,17620,19172,17856,17566,17710,22036,23112,28936,29517,27836,32711,28582,29431,30798,36863
17403,17661,19063,17906,17632,17972,18337,24071,29237,30169,29561,32171,28727,29338,39511,45823
17440,17765,19187,17806,17677,18302,17848,23842,28479,29798,28839,31522,34824,29403,30617,37698
17539,17480,19075,18177,17681,17702,18140,24337,28964,29649,28672,32619,30458,29112,30190,33691
17809,17535,19022,18373,19104,17980,18170,23461,28351,30151,27887,29594,31244,28724,28732,29573
17637,17658,18840,18255,18637,18134,18166,23230,28161,29581,28151,29492,28673,28305,30715,39965
17778,17657,19012,18004,18390,17929,17951,24429,28498,29968,29904,29853,31687,30212,29963,31520
17574,17449,19015,18174,18267,17643,18210,23069,41581,29997,30128,38364,41840,29928,30642,31783
