x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
130449,182535,271752,360041,605972,1173423,2164296,4038477,8169250
130563,179440,272762,361001,615242,1170195,2126123,4079762,8434640
130898,180766,268533,366724,614906,1150972,2177921,4170410,8402493
129318,179551,270813,359905,608547,1148276,2134861,4105629,8173371
132416,178818,268746,357428,610231,1172320,2139765,4036575,8469176
131105,181493,270217,357014,605832,1162664,2148947,4038905,8468864
131797,181497,273480,362551,609715,1169213,2164793,4174465,8230355
130301,187599,267980,362949,609617,1164291,2281333,4042145,8027905
131128,188771,263751,363294,606700,1172913,2138400,4051402,8232043
129467,183659,270709,359974,610967,1151659,2722313,4069726,8167071
131765,181140,272232,360538,610530,1155398,2234253,4051855,8480717
130323,179457,267664,359525,608508,1172147,2221785,4183328,8532919
129700,179532,269124,361036,607612,1170035,2174437,4077257,8201646
